total_code,total,domain_code,domain,super_sector_code,super_sector,sector_code,sector,three_digit_code,three_digit_industry,four_digit_code,four_digit_industry,five_digit_code,five_digit_industry,six_digit_code,six_digit_industry,id
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,423,"Merchant Wholesalers, Durable Goods ",4236,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers ,42362,"Household Appliances, Electric Housewares, and Consumer Electronics Merchant Wholesalers ",423620,"Household Appliances, Electric Housewares, and Consumer Electronics Merchant Wholesalers ",1021423620
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,423,"Merchant Wholesalers, Durable Goods ",4236,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers ,42369,Other Electronic Parts and Equipment Merchant Wholesalers ,423690,Other Electronic Parts and Equipment Merchant Wholesalers ,1021423690
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,423,"Merchant Wholesalers, Durable Goods ",4237,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers ",42371,Hardware Merchant Wholesalers ,423710,Hardware Merchant Wholesalers ,1021423710
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,423,"Merchant Wholesalers, Durable Goods ",4237,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers ",42372,Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers ,423720,Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers ,1021423720
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,423,"Merchant Wholesalers, Durable Goods ",4237,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers ",42373,Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers ,423730,Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers ,1021423730
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,423,"Merchant Wholesalers, Durable Goods ",4237,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers ",42374,Refrigeration Equipment and Supplies Merchant Wholesalers ,423740,Refrigeration Equipment and Supplies Merchant Wholesalers ,1021423740
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,423,"Merchant Wholesalers, Durable Goods ",4238,"Machinery, Equipment, and Supplies Merchant Wholesalers ",42381,Construction and Mining (except Oil Well) Machinery and Equipment Merchant Wholesalers ,423810,Construction and Mining (except Oil Well) Machinery and Equipment Merchant Wholesalers ,1021423810
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,423,"Merchant Wholesalers, Durable Goods ",4238,"Machinery, Equipment, and Supplies Merchant Wholesalers ",42382,Farm and Garden Machinery and Equipment Merchant Wholesalers ,423820,Farm and Garden Machinery and Equipment Merchant Wholesalers ,1021423820
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,423,"Merchant Wholesalers, Durable Goods ",4238,"Machinery, Equipment, and Supplies Merchant Wholesalers ",42383,Industrial Machinery and Equipment Merchant Wholesalers ,423830,Industrial Machinery and Equipment Merchant Wholesalers ,1021423830
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,423,"Merchant Wholesalers, Durable Goods ",4238,"Machinery, Equipment, and Supplies Merchant Wholesalers ",42384,Industrial Supplies Merchant Wholesalers ,423840,Industrial Supplies Merchant Wholesalers,1021423840
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,423,"Merchant Wholesalers, Durable Goods ",4238,"Machinery, Equipment, and Supplies Merchant Wholesalers ",42385,Service Establishment Equipment and Supplies Merchant Wholesalers ,423850,Service Establishment Equipment and Supplies Merchant Wholesalers ,1021423850
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,423,"Merchant Wholesalers, Durable Goods ",4238,"Machinery, Equipment, and Supplies Merchant Wholesalers ",42386,Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers ,423860,Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers ,1021423860
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,423,"Merchant Wholesalers, Durable Goods ",4239,Miscellaneous Durable Goods Merchant Wholesalers ,42391,Sporting and Recreational Goods and Supplies Merchant Wholesalers,423910,Sporting and Recreational Goods and Supplies Merchant Wholesalers ,1021423910
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,423,"Merchant Wholesalers, Durable Goods ",4239,Miscellaneous Durable Goods Merchant Wholesalers ,42392,Toy and Hobby Goods and Supplies Merchant Wholesalers ,423920,Toy and Hobby Goods and Supplies Merchant Wholesalers ,1021423920
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,423,"Merchant Wholesalers, Durable Goods ",4239,Miscellaneous Durable Goods Merchant Wholesalers ,42393,Recyclable Material Merchant Wholesalers ,423930,Recyclable Material Merchant Wholesalers ,1021423930
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,423,"Merchant Wholesalers, Durable Goods ",4239,Miscellaneous Durable Goods Merchant Wholesalers ,42394,"Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers ",423940,"Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers ",1021423940
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,423,"Merchant Wholesalers, Durable Goods ",4239,Miscellaneous Durable Goods Merchant Wholesalers ,42399,Other Miscellaneous Durable Goods Merchant Wholesalers ,423990,Other Miscellaneous Durable Goods Merchant Wholesalers ,1021423990
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,424,"Merchant Wholesalers, Nondurable Goods ",4241,Paper and Paper Product Merchant Wholesalers ,42411,Printing and Writing Paper Merchant Wholesalers ,424110,Printing and Writing Paper Merchant Wholesalers ,1021424110
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,424,"Merchant Wholesalers, Nondurable Goods ",4241,Paper and Paper Product Merchant Wholesalers ,42412,Stationery and Office Supplies Merchant Wholesalers ,424120,Stationery and Office Supplies Merchant Wholesalers ,1021424120
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,424,"Merchant Wholesalers, Nondurable Goods ",4241,Paper and Paper Product Merchant Wholesalers ,42413,Industrial and Personal Service Paper Merchant Wholesalers ,424130,Industrial and Personal Service Paper Merchant Wholesalers ,1021424130
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,424,"Merchant Wholesalers, Nondurable Goods ",4242,Drugs and Druggists' Sundries Merchant Wholesalers ,42421,Drugs and Druggists' Sundries Merchant Wholesalers ,424210,Drugs and Druggists' Sundries Merchant Wholesalers ,1021424210
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,424,"Merchant Wholesalers, Nondurable Goods ",4243,"Apparel, Piece Goods, and Notions Merchant Wholesalers ",42431,"Piece Goods, Notions, and Other Dry Goods Merchant Wholesalers ",424310,"Piece Goods, Notions, and Other Dry Goods Merchant Wholesalers ",1021424310
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,424,"Merchant Wholesalers, Nondurable Goods ",4243,"Apparel, Piece Goods, and Notions Merchant Wholesalers ",42432,Men's and Boys' Clothing and Furnishings Merchant Wholesalers ,424320,Men's and Boys' Clothing and Furnishings Merchant Wholesalers ,1021424320
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,424,"Merchant Wholesalers, Nondurable Goods ",4243,"Apparel, Piece Goods, and Notions Merchant Wholesalers ",42433,"Women's, Children's, and Infants' Clothing and Accessories Merchant Wholesalers ",424330,"Women's, Children's, and Infants' Clothing and Accessories Merchant Wholesalers ",1021424330
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,424,"Merchant Wholesalers, Nondurable Goods ",4243,"Apparel, Piece Goods, and Notions Merchant Wholesalers ",42434,Footwear Merchant Wholesalers ,424340,Footwear Merchant Wholesalers ,1021424340
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,424,"Merchant Wholesalers, Nondurable Goods ",4244,Grocery and Related Product Merchant Wholesalers ,42441,General Line Grocery Merchant Wholesalers ,424410,General Line Grocery Merchant Wholesalers ,1021424410
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,424,"Merchant Wholesalers, Nondurable Goods ",4244,Grocery and Related Product Merchant Wholesalers ,42442,Packaged Frozen Food Merchant Wholesalers ,424420,Packaged Frozen Food Merchant Wholesalers ,1021424420
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,424,"Merchant Wholesalers, Nondurable Goods ",4244,Grocery and Related Product Merchant Wholesalers ,42443,Dairy Product (except Dried or Canned) Merchant Wholesalers ,424430,Dairy Product (except Dried or Canned) Merchant Wholesalers ,1021424430
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,424,"Merchant Wholesalers, Nondurable Goods ",4244,Grocery and Related Product Merchant Wholesalers ,42444,Poultry and Poultry Product Merchant Wholesalers ,424440,Poultry and Poultry Product Merchant Wholesalers ,1021424440
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,424,"Merchant Wholesalers, Nondurable Goods ",4244,Grocery and Related Product Merchant Wholesalers ,42445,Confectionery Merchant Wholesalers ,424450,Confectionery Merchant Wholesalers ,1021424450
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,424,"Merchant Wholesalers, Nondurable Goods ",4244,Grocery and Related Product Merchant Wholesalers ,42446,Fish and Seafood Merchant Wholesalers ,424460,Fish and Seafood Merchant Wholesalers ,1021424460
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,424,"Merchant Wholesalers, Nondurable Goods ",4244,Grocery and Related Product Merchant Wholesalers ,42447,Meat and Meat Product Merchant Wholesalers ,424470,Meat and Meat Product Merchant Wholesalers ,1021424470
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,424,"Merchant Wholesalers, Nondurable Goods ",4244,Grocery and Related Product Merchant Wholesalers ,42448,Fresh Fruit and Vegetable Merchant Wholesalers ,424480,Fresh Fruit and Vegetable Merchant Wholesalers ,1021424480
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,424,"Merchant Wholesalers, Nondurable Goods ",4244,Grocery and Related Product Merchant Wholesalers ,42449,Other Grocery and Related Products Merchant Wholesalers ,424490,Other Grocery and Related Products Merchant Wholesalers ,1021424490
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,424,"Merchant Wholesalers, Nondurable Goods ",4245,Farm Product Raw Material Merchant Wholesalers ,42451,Grain and Field Bean Merchant Wholesalers ,424510,Grain and Field Bean Merchant Wholesalers ,1021424510
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,424,"Merchant Wholesalers, Nondurable Goods ",4245,Farm Product Raw Material Merchant Wholesalers ,42452,Livestock Merchant Wholesalers ,424520,Livestock Merchant Wholesalers ,1021424520
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,424,"Merchant Wholesalers, Nondurable Goods ",4245,Farm Product Raw Material Merchant Wholesalers ,42459,Other Farm Product Raw Material Merchant Wholesalers ,424590,Other Farm Product Raw Material Merchant Wholesalers ,1021424590
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,424,"Merchant Wholesalers, Nondurable Goods ",4246,Chemical and Allied Products Merchant Wholesalers ,42461,Plastics Materials and Basic Forms and Shapes Merchant Wholesalers ,424610,Plastics Materials and Basic Forms and Shapes Merchant Wholesalers ,1021424610
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,424,"Merchant Wholesalers, Nondurable Goods ",4246,Chemical and Allied Products Merchant Wholesalers ,42469,Other Chemical and Allied Products Merchant Wholesalers ,424690,Other Chemical and Allied Products Merchant Wholesalers ,1021424690
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,424,"Merchant Wholesalers, Nondurable Goods ",4247,Petroleum and Petroleum Products Merchant Wholesalers ,42471,Petroleum Bulk Stations and Terminals ,424710,Petroleum Bulk Stations and Terminals ,1021424710
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,424,"Merchant Wholesalers, Nondurable Goods ",4247,Petroleum and Petroleum Products Merchant Wholesalers ,42472,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals) ,424720,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals) ,1021424720
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,424,"Merchant Wholesalers, Nondurable Goods ",4248,"Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers ",42481,Beer and Ale Merchant Wholesalers ,424810,Beer and Ale Merchant Wholesalers ,1021424810
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,424,"Merchant Wholesalers, Nondurable Goods ",4248,"Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers ",42482,Wine and Distilled Alcoholic Beverage Merchant Wholesalers ,424820,Wine and Distilled Alcoholic Beverage Merchant Wholesalers ,1021424820
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,424,"Merchant Wholesalers, Nondurable Goods ",4249,Miscellaneous Nondurable Goods Merchant Wholesalers ,42491,Farm Supplies Merchant Wholesalers ,424910,Farm Supplies Merchant Wholesalers ,1021424910
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,424,"Merchant Wholesalers, Nondurable Goods ",4249,Miscellaneous Nondurable Goods Merchant Wholesalers ,42492,"Book, Periodical, and Newspaper Merchant Wholesalers ",424920,"Book, Periodical, and Newspaper Merchant Wholesalers ",1021424920
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,424,"Merchant Wholesalers, Nondurable Goods ",4249,Miscellaneous Nondurable Goods Merchant Wholesalers ,42493,"Flower, Nursery Stock, and Florists' Supplies Merchant Wholesalers ",424930,"Flower, Nursery Stock, and Florists' Supplies Merchant Wholesalers ",1021424930
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,424,"Merchant Wholesalers, Nondurable Goods ",4249,Miscellaneous Nondurable Goods Merchant Wholesalers ,42494,Tobacco and Tobacco Product Merchant Wholesalers ,424940,Tobacco and Tobacco Product Merchant Wholesalers ,1021424940
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,424,"Merchant Wholesalers, Nondurable Goods ",4249,Miscellaneous Nondurable Goods Merchant Wholesalers ,42495,"Paint, Varnish, and Supplies Merchant Wholesalers ",424950,"Paint, Varnish, and Supplies Merchant Wholesalers ",1021424950
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,424,"Merchant Wholesalers, Nondurable Goods ",4249,Miscellaneous Nondurable Goods Merchant Wholesalers ,42499,Other Miscellaneous Nondurable Goods Merchant Wholesalers ,424990,Other Miscellaneous Nondurable Goods Merchant Wholesalers ,1021424990
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,425,Wholesale Electronic Markets and Agents and Brokers ,4251,Wholesale Electronic Markets and Agents and Brokers ,42511,Business to Business Electronic Markets ,425110,Business to Business Electronic Markets ,1021425110
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",42,Wholesale Trade,425,Wholesale Electronic Markets and Agents and Brokers ,4251,Wholesale Electronic Markets and Agents and Brokers ,42512,Wholesale Trade Agents and Brokers ,425120,Wholesale Trade Agents and Brokers ,1021425120
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,441,Motor Vehicle and Parts Dealers ,4411,Automobile Dealers ,44111,New Car Dealers ,441110,New Car Dealers ,1021441110
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,441,Motor Vehicle and Parts Dealers ,4411,Automobile Dealers ,44112,Used Car Dealers ,441120,Used Car Dealers ,1021441120
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,441,Motor Vehicle and Parts Dealers ,4412,Other Motor Vehicle Dealers ,44121,Recreational Vehicle Dealers ,441210,Recreational Vehicle Dealers ,1021441210
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,441,Motor Vehicle and Parts Dealers ,4412,Other Motor Vehicle Dealers ,44122,"Motorcycle, Boat, and Other Motor Vehicle Dealers ",441222,Boat Dealers ,1021441222
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,441,Motor Vehicle and Parts Dealers ,4412,Other Motor Vehicle Dealers ,44122,"Motorcycle, Boat, and Other Motor Vehicle Dealers ",441228,"Motorcycle, ATV, and All Other Motor Vehicle Dealers ",1021441228
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,441,Motor Vehicle and Parts Dealers ,4413,"Automotive Parts, Accessories, and Tire Stores ",44131,Automotive Parts and Accessories Stores ,441310,Automotive Parts and Accessories Stores ,1021441310
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,441,Motor Vehicle and Parts Dealers ,4413,"Automotive Parts, Accessories, and Tire Stores ",44132,Tire Dealers ,441320,Tire Dealers ,1021441320
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,442,Furniture and Home Furnishings Stores ,4421,Furniture Stores ,44211,Furniture Stores ,442110,Furniture Stores ,1021442110
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,442,Furniture and Home Furnishings Stores ,4422,Home Furnishings Stores ,44221,Floor Covering Stores ,442210,Floor Covering Stores ,1021442210
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,442,Furniture and Home Furnishings Stores ,4422,Home Furnishings Stores ,44229,Other Home Furnishings Stores ,442291,Window Treatment Stores ,1021442291
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,442,Furniture and Home Furnishings Stores ,4422,Home Furnishings Stores ,44229,Other Home Furnishings Stores ,442299,All Other Home Furnishings Stores ,1021442299
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,443,Electronics and Appliance Stores ,4431,Electronics and Appliance Stores ,44314,Electronics and Appliance Stores ,443141,Household Appliance Stores ,1021443141
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,443,Electronics and Appliance Stores ,4431,Electronics and Appliance Stores ,44314,Electronics and Appliance Stores ,443142,Electronics Stores ,1021443142
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,444,Building Material and Garden Equipment and Supplies Dealers ,4441,Building Material and Supplies Dealers ,44411,Home Centers ,444110,Home Centers ,1021444110
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,444,Building Material and Garden Equipment and Supplies Dealers ,4441,Building Material and Supplies Dealers ,44412,Paint and Wallpaper Stores ,444120,Paint and Wallpaper Stores ,1021444120
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,444,Building Material and Garden Equipment and Supplies Dealers ,4441,Building Material and Supplies Dealers ,44413,Hardware Stores ,444130,Hardware Stores ,1021444130
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,444,Building Material and Garden Equipment and Supplies Dealers ,4441,Building Material and Supplies Dealers ,44419,Other Building Material Dealers ,444190,Other Building Material Dealers ,1021444190
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,444,Building Material and Garden Equipment and Supplies Dealers ,4442,Lawn and Garden Equipment and Supplies Stores ,44421,Outdoor Power Equipment Stores ,444210,Outdoor Power Equipment Stores ,1021444210
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,444,Building Material and Garden Equipment and Supplies Dealers ,4442,Lawn and Garden Equipment and Supplies Stores ,44422,"Nursery, Garden Center, and Farm Supply Stores ",444220,"Nursery, Garden Center, and Farm Supply Stores ",1021444220
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,445,Food and Beverage Stores ,4451,Grocery Stores ,44511,Supermarkets and Other Grocery (except Convenience) Stores ,445110,Supermarkets and Other Grocery (except Convenience) Stores ,1021445110
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,445,Food and Beverage Stores ,4451,Grocery Stores ,44512,Convenience Stores ,445120,Convenience Stores ,1021445120
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,445,Food and Beverage Stores ,4452,Specialty Food Stores ,44521,Meat Markets ,445210,Meat Markets ,1021445210
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,445,Food and Beverage Stores ,4452,Specialty Food Stores ,44522,Fish and Seafood Markets ,445220,Fish and Seafood Markets ,1021445220
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,445,Food and Beverage Stores ,4452,Specialty Food Stores ,44523,Fruit and Vegetable Markets ,445230,Fruit and Vegetable Markets ,1021445230
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,445,Food and Beverage Stores ,4452,Specialty Food Stores ,44529,Other Specialty Food Stores ,445291,Baked Goods Stores ,1021445291
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,445,Food and Beverage Stores ,4452,Specialty Food Stores ,44529,Other Specialty Food Stores ,445292,Confectionery and Nut Stores ,1021445292
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,445,Food and Beverage Stores ,4452,Specialty Food Stores ,44529,Other Specialty Food Stores ,445299,All Other Specialty Food Stores ,1021445299
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,445,Food and Beverage Stores ,4453,"Beer, Wine, and Liquor Stores ",44531,"Beer, Wine, and Liquor Stores ",445310,"Beer, Wine, and Liquor Stores ",1021445310
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,446,Health and Personal Care Stores ,4461,Health and Personal Care Stores ,44611,Pharmacies and Drug Stores ,446110,Pharmacies and Drug Stores ,1021446110
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,446,Health and Personal Care Stores ,4461,Health and Personal Care Stores ,44612,"Cosmetics, Beauty Supplies, and Perfume Stores ",446120,"Cosmetics, Beauty Supplies, and Perfume Stores ",1021446120
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,446,Health and Personal Care Stores ,4461,Health and Personal Care Stores ,44613,Optical Goods Stores ,446130,Optical Goods Stores ,1021446130
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,446,Health and Personal Care Stores ,4461,Health and Personal Care Stores ,44619,Other Health and Personal Care Stores ,446191,Food (Health) Supplement Stores ,1021446191
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,446,Health and Personal Care Stores ,4461,Health and Personal Care Stores ,44619,Other Health and Personal Care Stores ,446199,All Other Health and Personal Care Stores ,1021446199
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,447,Gasoline Stations ,4471,Gasoline Stations ,44711,Gasoline Stations with Convenience Stores ,447110,Gasoline Stations with Convenience Stores ,1021447110
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,447,Gasoline Stations ,4471,Gasoline Stations ,44719,Other Gasoline Stations ,447190,Other Gasoline Stations ,1021447190
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,448,Clothing and Clothing Accessories Stores ,4481,Clothing Stores ,44811,Men's Clothing Stores ,448110,Men's Clothing Stores ,1021448110
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,448,Clothing and Clothing Accessories Stores ,4481,Clothing Stores ,44812,Women's Clothing Stores ,448120,Women's Clothing Stores ,1021448120
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,448,Clothing and Clothing Accessories Stores ,4481,Clothing Stores ,44813,Children's and Infants' Clothing Stores ,448130,Children's and Infants' Clothing Stores ,1021448130
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,448,Clothing and Clothing Accessories Stores ,4481,Clothing Stores ,44814,Family Clothing Stores ,448140,Family Clothing Stores ,1021448140
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,448,Clothing and Clothing Accessories Stores ,4481,Clothing Stores ,44815,Clothing Accessories Stores ,448150,Clothing Accessories Stores ,1021448150
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,448,Clothing and Clothing Accessories Stores ,4481,Clothing Stores ,44819,Other Clothing Stores ,448190,Other Clothing Stores ,1021448190
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,448,Clothing and Clothing Accessories Stores ,4482,Shoe Stores ,44821,Shoe Stores ,448210,Shoe Stores ,1021448210
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,448,Clothing and Clothing Accessories Stores ,4483,"Jewelry, Luggage, and Leather Goods Stores ",44831,Jewelry Stores ,448310,Jewelry Stores ,1021448310
10,"Total, All Industries",102,Service-Providing,1021,"Trade, Transportation, and Utilities",44-45,Retail Trade,448,Clothing and Clothing Accessories Stores ,4483,"Jewelry, Luggage, and Leather Goods Stores ",44832,Luggage and Leather Goods Stores ,448320,Luggage and Leather Goods Stores ,1021448320
